fundamental_id,company_id,name,cik,ticker,start_date,end_date,months,fiscal_year,fiscal_period,filing_date,revenuegrowth,nopatmargin,investedcapital,investedcapitalturnover,nopat,investedcapitalincreasedecrease,freecashflow,debttoebitda,netnonopex,netnonopobligations,ebit,depreciationandamortization,ebitda,capex,dfcfnwc,dfnwc,nwc,debt,ltdebtandcapleases,netdebt,totalcapital,bookvaluepershare,tangbookvaluepershare,marketcap,enterprisevalue,pricetobook,pricetotangiblebook,pricetorevenue,pricetoearnings,dividendyield,earningsyield,evtoinvestedcapital,evtorevenue,evtoebitda,evtoebit,evtonopat,evtoocf,evtofcff,ebitdagrowth,ebitgrowth,nopatgrowth,netincomegrowth,epsgrowth,ocfgrowth,fcffgrowth,investedcapitalgrowth,revenueqoqgrowth,ebitdaqoqgrowth,ebitqoqgrowth,nopatqoqgrowth,epsqoqgrowth,ocfqoqgrowth,fcffqoqgrowth,investedcapitalqoqgrowth,grossmargin,operatingmargin,ebitmargin,profitmargin,costofrevtorevenue,sgaextorevenue,rdextorevenue,opextorevenue,taxburdenpct,interestburdenpct,efftaxrate,assetturnover,arturnover,invturnover,faturnover,apturnover,dso,dio,dpo,ccc,finleverage,leverageratio,compoundleveragefactor,ltdebttoequity,roic,nnep,roicnnepspread,rnnoa,roe,croic,oroa,roa,ebitdamargin,roce,divpayoutratio,augmentedpayoutratio,ocftocapex,stdebttocap,ltdebttocap,debttototalcapital,preferredtocap,noncontrolinttocap,commontocap,debttoequity,netdebttoebitda,ltdebttoebitda,debttonopat,netdebttonopat,ltdebttonopat,altmanzscore,ebittointerestex,nopattointerestex,ebitlesscapextointerestex,nopatlesscapextointex,ocftointerestex,ocflesscapextointerestex,fcfftointerestex,currentratio,quickratio,dfcfnwctorev,dfnwctorev,nwctorev,netincomeqoqgrowth,noncontrollinginterestsharingratio,normalizednopat,normalizednopatmargin,pretaxincomemargin,adjweightedavebasicdilutedsharesos,adjbasicdilutedeps,adjweightedavebasicsharesos,adjbasiceps,adjweightedavedilutedsharesos,adjdilutedeps,roe_simple
fun_bWGWD7,com_0XLRDy,Dow Inc.,29915.0,DOW,2021-04-01,2022-03-31,,2022,Q1TTM,,0.435283,0.115328,25949000000.0,2.3735,6729401149.0,2731000000.0,3998401149.0,1.2705,-221598851.0,6524000000.0,8579000000.0,2877000000.0,11456000000.0,2341000000.0,6415000000.0,9558000000.0,9111000000.0,14555000000.0,14108000000.0,6524000000.0,33980000000.0,25.661,10.0619,46044022323.4,53113022323.4,2.4388,6.2196,0.7891,6.6837,0.044988,0.149618,2.0468,0.9102,4.6363,6.1911,7.8927,5.9657,13.2836,0.804947,1.46523,3.935012,2.404016,2.473485,0.895869,19.441333,0.117624,0.061527,0.071856,0.093423,0.085843,0.094272,0.270224,0.162529,0.030336,0.202554,0.147284,0.147027,0.119126,0.797446,0.030454,0.015099,0.05527,0.783035,1.034736,0.216965,0.9429,6.4036,6.6869,2.8998,6.159,56.9988,54.5841,59.2632,52.3197,0.4466,3.6416,3.7681,0.7263,0.273736,-0.029198,0.302935,0.13529,0.409027,0.162646,0.138626,0.112319,0.196332,0.395729,0.306575,0.536757,3.803076,0.013155,0.415185,0.42834,0.0,0.016039,0.555621,0.7493,0.5695,1.2315,2.1629,0.9695,2.0965,2.6491,12.2208,9.586,8.886,6.2513,12.6823,9.3476,5.6957,1.6979,1.0037,0.10994,0.163805,0.156144,0.085246,0.032511,6879743832.4,0.117905,0.152134,728101942.0,,734600000.0,9.24,739800000.0,9.17,0.368167
fun_1ElENP,com_0XLRDy,Dow Inc.,29915.0,DOW,2022-01-01,2022-03-31,,2022,Q1,,0.284632,0.092623,25949000000.0,2.3735,1413792700.7,2731000000.0,-1317207299.3,1.2705,-138207299.3,6524000000.0,2020000000.0,752000000.0,2772000000.0,354000000.0,6415000000.0,9558000000.0,9111000000.0,14555000000.0,14108000000.0,6524000000.0,33980000000.0,25.661,10.0619,46044022323.4,53113022323.4,2.4388,6.2196,0.7891,6.6837,0.044988,0.149618,2.0468,0.9102,4.6363,6.1911,7.8927,5.9657,13.2836,0.383234,0.569542,0.604221,0.542744,0.598485,6.508591,-3.594303,0.117624,0.062657,0.027047,-0.011742,-0.082845,,1.414105,-0.082783,0.030336,0.1875,0.122642,0.132338,0.101677,0.8125,0.032626,0.014282,0.064858,0.755231,1.017327,0.244769,0.9429,6.4036,6.6869,2.8998,6.159,56.9988,54.5841,59.2632,52.3197,0.4466,3.6416,3.7047,0.7263,0.219844,-0.01821,0.238054,0.106315,0.326159,0.162646,0.124776,0.095868,0.181604,0.315555,0.306575,0.536757,4.528249,0.013155,0.415185,0.42834,0.0,0.016039,0.555621,0.7493,0.5695,1.2315,2.1629,0.9695,2.0965,2.3074,12.0958,8.4658,9.976,6.3461,9.5988,7.479,-7.8875,1.6979,1.0037,0.10994,0.163805,0.156144,-0.130045,0.032511,1554265693.4,0.101826,0.134631,728101942.0,,734600000.0,2.12,739800000.0,2.11,0.368167
fun_JbV9w6,com_0XLRDy,Dow Inc.,29915.0,DOW,2021-10-01,2021-12-31,,2021,Q4,,0.341678,0.107317,25185000000.0,2.309,1541498583.6,2758000000.0,-1216501416.4,1.3728,-242501416.4,6446000000.0,2044000000.0,655000000.0,2699000000.0,1203000000.0,5026000000.0,8014000000.0,7622000000.0,14672000000.0,14280000000.0,6446000000.0,33411000000.0,24.5601,8.8154,41000851778.3,48020851778.3,2.2571,6.2885,0.7459,6.4967,0.05115,0.153924,1.9067,0.8736,4.493,6.1204,7.7486,6.8513,13.962,0.024288,0.070718,1.811518,0.422648,,-3.374847,-1.426501,0.122977,-0.03188,-0.065443,-0.055016,-0.191709,,-1.422276,0.176867,0.060778,0.180033,0.129073,0.1423,0.124199,0.819967,0.030354,0.015664,0.050961,0.842304,1.036204,0.168555,0.8833,6.4882,6.7607,2.6949,6.1784,56.256,53.9889,59.0768,51.1681,0.4999,3.9207,4.0627,0.762,0.247794,-0.030565,0.278359,0.139144,0.386939,0.144476,0.125694,0.109706,0.1879,0.372994,0.335051,0.491179,-3.217789,0.011733,0.427404,0.439137,0.0,0.01718,0.543683,0.783,0.6031,1.3361,2.3674,1.0401,2.3042,2.1392,12.0235,9.0676,4.9471,1.9912,-22.7706,-29.8471,-7.1559,1.5763,0.9483,0.091435,0.145794,0.138662,0.060012,0.036038,1528195467.4,0.106391,0.147452,735747293.0,,743600000.0,,749000000.0,,
fun_xYVbZM,com_0XLRDy,Dow Inc.,29915.0,DOW,2021-01-01,2021-09-30,,2021,Q3YTD,,0.458687,0.114373,23742000000.0,2.327,4644000000.0,3385000000.0,1259000000.0,1.3731,23000000.0,6714000000.0,5802000000.0,2187000000.0,7989000000.0,1084000000.0,5250000000.0,8161000000.0,7600000000.0,14588000000.0,14027000000.0,6714000000.0,31616000000.0,22.0429,6.27,40855460461.5,48158460461.5,2.4853,8.7373,0.7962,7.0307,0.051024,0.142233,2.0284,0.9386,4.533,6.2454,9.3886,3.8496,27.6067,1.563041,4.987616,35.325767,114.525,,1.367276,-0.827223,0.166282,0.068563,-0.067485,-0.080357,0.029451,,3.574351,-2.884579,-0.005987,0.201729,0.148434,0.142892,0.113807,0.798271,0.029775,0.015565,0.053295,0.766716,1.03878,0.229467,0.8433,6.2266,6.5327,2.5616,6.4611,58.6198,55.8727,56.4921,58.0005,0.4719,4.0619,4.2194,0.8238,0.26615,0.003253,0.262897,0.124069,0.390219,0.079115,0.120496,0.095969,0.196754,0.375019,0.367319,0.469447,10.0369,0.017744,0.443668,0.461412,0.0,0.01863,0.519958,0.8567,0.632,1.3203,2.844,1.3089,2.7346,2.2757,10.3422,8.2781,8.41,6.3458,19.3939,17.4617,2.2442,1.5941,0.963,0.102319,0.159053,0.148119,-0.128882,0.038952,4660951717.3,0.11479,0.148434,744500000.0,,744500000.0,,744500000.0,,
fun_pRmboR,com_0XLRDy,Dow Inc.,29915.0,DOW,2020-10-01,2021-09-30,,2021,Q3TTM,,0.348843,0.09997,23742000000.0,2.327,5129447660.3,3385000000.0,1744447660.3000002,1.3731,-745552339.7,6714000000.0,7711000000.0,2913000000.0,10624000000.0,1382000000.0,5250000000.0,8161000000.0,7600000000.0,14588000000.0,14027000000.0,6714000000.0,31616000000.0,22.0429,6.27,40855460461.5,48158460461.5,2.4853,8.7373,0.7962,7.0307,0.051024,0.142233,2.0284,0.9386,4.533,6.2454,9.3886,3.8496,27.6067,4.368368,9.74263,7.496261,3.588106,,0.911091,-0.726121,0.166282,0.110967,0.229914,0.346664,0.602982,,1.448141,0.80409,-0.005987,0.190255,0.132937,0.150283,0.1145,0.809745,0.031514,0.016488,0.057318,0.749076,1.017118,0.247992,0.8433,6.2266,6.5327,2.5616,6.4611,58.6198,55.8727,56.4921,58.0005,0.4719,4.0619,4.1314,0.8238,0.232633,-0.10546,0.338094,0.159556,0.39219,0.079115,0.126728,0.096554,0.207055,0.376913,0.367319,0.469447,9.052098,0.017744,0.443668,0.461412,0.0,0.01863,0.519958,0.8567,0.632,1.3203,2.844,1.3089,2.7346,2.3777,10.0013,6.653,8.2088,4.8605,16.2257,14.4332,2.2626,1.5941,0.963,0.102319,0.159053,0.148119,0.401813,0.038952,5137719750.1,0.100131,0.152855,744500000.0,,744500000.0,,744500000.0,,0.357382
fun_kpoL0K,com_0XLRDy,Dow Inc.,29915.0,DOW,2021-07-01,2021-09-30,,2021,Q3,,0.527698,0.128537,23742000000.0,2.327,1907107651.2,3385000000.0,-1477892348.8,1.3731,224107651.2,6714000000.0,2163000000.0,725000000.0,2888000000.0,435000000.0,5250000000.0,8161000000.0,7600000000.0,14588000000.0,14027000000.0,6714000000.0,31616000000.0,22.0429,6.27,40855460461.5,48158460461.5,2.4853,8.7373,0.7962,7.0307,0.051024,0.142233,2.0284,0.9386,4.533,6.2454,9.3886,3.8496,27.6067,2.201774,11.151685,20023.629336,1684.0,,4.187889,-1.206436,0.166282,0.068563,-0.067485,-0.080357,0.029451,,3.574351,-2.884579,-0.005987,0.217429,0.169374,0.145784,0.113433,0.782571,0.027162,0.014154,0.048056,0.748665,1.039297,0.241103,0.8433,6.2266,6.5327,2.5616,6.4611,58.6198,55.8727,56.4921,58.0005,0.4719,4.0619,4.2215,0.8238,0.299111,0.031701,0.26741,0.126199,0.42531,0.079115,0.122934,0.095653,0.194649,0.408743,0.367319,0.469447,21.073563,0.017744,0.443668,0.461412,0.0,0.01863,0.519958,0.8567,0.632,1.3203,2.844,1.3089,2.7346,2.0812,12.1517,10.7141,9.7079,8.2703,51.5,49.0562,-8.3028,1.5941,0.963,0.102319,0.159053,0.148119,-0.128882,0.038952,1907107651.2,0.128537,0.151513,744500000.0,,744500000.0,,744500000.0,,0.357382
fun_JbnVNq,com_0XLRDy,Dow Inc.,29915.0,DOW,2021-01-01,2021-06-30,,2021,Q2YTD,,0.421706,0.106026,23885000000.0,2.0285,2731974596.5,2233000000.0,498974596.5,1.8223,-206025403.5,7732000000.0,3639000000.0,1462000000.0,5101000000.0,649000000.0,5201000000.0,8692000000.0,8044000000.0,15741000000.0,15093000000.0,7732000000.0,31894000000.0,20.8477,4.8823,44935904185.6,53247904185.6,2.8855,12.3213,0.973,10.952,0.046914,0.091308,2.2293,1.1529,6.1644,9.2993,16.6403,10.4203,55.0684,1.302935,3.600506,16.329599,70.658537,,-0.394486,-0.928816,0.103131,0.168574,0.545409,0.827506,1.102074,0.901515,7.886598,-0.32698,0.028728,0.192688,0.136376,0.141227,0.114022,0.807312,0.03128,0.016378,0.056312,0.777454,1.038472,0.222546,0.7631,5.7778,6.0157,2.2818,6.2118,63.1726,60.6745,58.7594,65.0878,0.5568,4.1383,4.2975,0.9344,0.21507,-0.025299,0.240369,0.133842,0.348912,0.042468,0.107772,0.087011,0.197966,0.335314,0.513243,0.560964,2.639445,0.020317,0.473224,0.493541,0.0,0.018185,0.488274,0.9745,0.8951,1.7473,4.9192,2.4163,4.7167,2.102,9.5013,7.1331,7.8068,5.4386,4.4726,2.7781,1.3028,1.6536,1.0235,0.112612,0.1882,0.174169,0.920477,0.038974,2749078592.2,0.10669,0.14666,745771888.0,,747000000.0,3.85,752900000.0,3.83,
fun_ol0KwN,com_0XLRDy,Dow Inc.,29915.0,DOW,2020-07-01,2021-06-30,,2021,Q2TTM,,0.181444,0.069285,23885000000.0,2.0285,3199940393.8,2233000000.0,966940393.8000002,1.8223,-991059606.2,7732000000.0,5726000000.0,2912000000.0,8638000000.0,1236000000.0,5201000000.0,8692000000.0,8044000000.0,15741000000.0,15093000000.0,7732000000.0,31894000000.0,20.8477,4.8823,44935904185.6,53247904185.6,2.8855,12.3213,0.973,10.952,0.046914,0.091308,2.2293,1.1529,6.1644,9.2993,16.6403,10.4203,55.0684,2.440064,16.687671,7.262114,3.180541,,-0.214209,-0.84751,0.103131,0.136051,0.360958,0.645402,1.346679,,0.08816,3.943364,0.028728,0.170553,0.09319,0.12398,0.090744,0.829447,0.03434,0.01795,0.077363,0.743481,0.984457,0.256519,0.7631,5.7778,6.0157,2.2818,6.2118,63.1726,60.6745,58.7594,65.0878,0.5568,4.1383,4.0739,0.9344,0.140542,-0.121699,0.262242,0.146022,0.286564,0.042468,0.09461,0.069248,0.18703,0.275395,0.513243,0.560964,4.134304,0.020317,0.473224,0.493541,0.0,0.018185,0.488274,0.9745,0.8951,1.7473,4.9192,2.4163,4.7167,2.2135,7.2025,4.0251,5.6478,2.4704,6.4277,4.873,1.2163,1.6536,1.0235,0.112612,0.1882,0.174169,1.0524,0.038974,3666846194.8,0.079395,0.122053,745771888.0,,747000000.0,,752900000.0,,0.26912
fun_OrKYv7,com_0XLRDy,Dow Inc.,29915.0,DOW,2021-04-01,2021-06-30,,2021,Q2,,0.662078,0.133421,23885000000.0,2.0285,1852548859.9,2233000000.0,-380451140.0999999,1.8223,-79451140.1,7732000000.0,2352000000.0,745000000.0,3097000000.0,349000000.0,5201000000.0,8692000000.0,8044000000.0,15741000000.0,15093000000.0,7732000000.0,31894000000.0,20.8477,4.8823,44935904185.6,53247904185.6,2.8855,12.3213,0.973,10.952,0.046914,0.091308,2.2293,1.1529,6.1644,9.2993,16.6403,10.4203,55.0684,2.842432,21.188679,48.933932,9.903226,,0.260377,-1.055225,0.103131,0.168574,0.545409,0.827506,1.102074,0.901515,7.886598,-0.32698,0.028728,0.226503,0.169607,0.169391,0.139143,0.773497,0.031689,0.016421,0.056896,0.786645,1.044218,0.213355,0.7631,5.7778,6.0157,2.2818,6.2118,63.1726,60.6745,58.7594,65.0878,0.5568,4.1383,4.3212,0.9344,0.270639,-0.009756,0.280395,0.15613,0.426769,0.042468,0.129264,0.106182,0.223046,0.410136,0.513243,0.560964,5.74212,0.020317,0.473224,0.493541,0.0,0.018185,0.488274,0.9745,0.8951,1.7473,4.9192,2.4163,4.7167,2.0332,12.5775,9.9067,10.7112,8.0404,10.7166,8.8503,-2.0345,1.6536,1.0235,0.112612,0.1882,0.174169,0.920477,0.038974,1869855048.9,0.134667,0.176882,745771888.0,,747000000.0,,752900000.0,,0.26912
fun_DkwYrY,com_0XLRDy,Dow Inc.,29915.0,DOW,2020-04-01,2021-03-31,,2021,Q1TTM,,-0.026298,0.033542,23218000000.0,1.7961,1363603735.8,1168000000.0,195603735.79999995,2.6539,-678396264.2,8655000000.0,3480000000.0,2867000000.0,6347000000.0,1162000000.0,4320000000.0,8453000000.0,7809000000.0,16844000000.0,16200000000.0,8655000000.0,31407000000.0,18.8234,2.6683,44762657783.7,53977657783.7,3.1966,22.5505,1.1011,22.6417,0.046902,0.044166,2.3248,1.3277,8.5044,15.5108,39.5846,11.4944,275.9541,1.292163,24.2,5.225608,2.264396,2.168142,-0.188666,-0.988139,0.052971,0.054797,0.103442,0.209173,0.356369,0.609756,-0.245744,-0.940893,0.03527,0.134698,0.049245,0.0856,0.050229,0.865302,0.036971,0.01926,0.085453,0.681121,0.861494,0.318879,0.6713,5.1214,5.637,1.9976,5.7892,71.269,64.7502,63.0486,72.9706,0.6153,4.3221,3.7235,1.1124,0.060246,-0.078682,0.138928,0.085486,0.145732,0.008642,0.057462,0.033718,0.156122,0.139934,1.303134,1.303134,4.041308,0.020505,0.515809,0.536314,0.0,0.01783,0.445856,1.1566,1.3636,2.5524,12.3526,6.3472,11.8803,1.993,4.3069,1.6876,2.8688,0.2495,5.8119,4.3738,0.2421,1.6878,1.0919,0.106263,0.207925,0.192084,0.578053,0.039787,1780449633.1,0.043795,0.073744,746989542.0,,744800000.0,2.64,749800000.0,2.64,0.145826
fun_Aa8vrk,com_0XLRDy,Dow Inc.,29915.0,DOW,2021-01-01,2021-03-31,,2021,Q1,,0.216172,0.074171,23218000000.0,1.7961,881295540.4,1168000000.0,-286704459.6,2.6539,-124704459.6,8655000000.0,1287000000.0,717000000.0,2004000000.0,300000000.0,4320000000.0,8453000000.0,7809000000.0,16844000000.0,16200000000.0,8655000000.0,31407000000.0,18.8234,2.6683,44762657783.7,53977657783.7,3.1966,22.5505,1.1011,22.6417,0.046902,0.044166,2.3248,1.3277,8.5044,15.5108,39.5846,11.4944,275.9541,0.422285,0.878832,0.765909,2.899225,3.125,-1.234867,-1.01656,0.052971,0.109845,-0.239469,-0.325825,0.607383,,-1.178528,-1.100518,0.03527,0.153173,0.097543,0.108315,0.084666,0.846827,0.030803,0.016327,0.05563,0.760393,1.027972,0.239607,0.6713,5.1214,5.637,1.9976,5.7892,71.269,64.7502,63.0486,72.9706,0.6153,4.3221,4.443,1.1124,0.133221,-0.014464,0.147685,0.090875,0.224096,0.008642,0.07271,0.056835,0.168658,0.21518,1.303134,1.303134,-0.97,0.020505,0.515809,0.536314,0.0,0.01783,0.445856,1.1566,1.3636,2.5524,12.3526,6.3472,11.8803,1.8733,6.5663,4.4964,5.0357,2.9658,-1.4847,-3.0153,-1.4628,1.6878,1.0919,0.106263,0.207925,0.192084,-0.197767,0.039787,881295540.4,0.074171,0.111345,746989542.0,,744800000.0,,749800000.0,,0.145826
fun_olKBVe,com_0XLRDy,Dow Inc.,29915.0,DOW,2021-01-01,2021-12-31,,2021,FY,,0.426184,0.112746,25185000000.0,2.309,6197397790.1,2758000000.0,3439397790.1000004,1.3728,-207602209.9,6446000000.0,7846000000.0,2842000000.0,10688000000.0,2287000000.0,5026000000.0,8014000000.0,7622000000.0,14672000000.0,14280000000.0,6446000000.0,33411000000.0,24.5601,8.8154,41000851778.3,48020851778.3,2.2571,6.2885,0.7459,6.4967,0.05115,0.153924,1.9067,0.8736,4.493,6.1204,7.7486,6.8513,13.962,0.858136,1.726199,5.164518,3.949768,4.109756,0.125763,0.039302,0.122977,0.071292,0.006024,0.017507,0.2082,,-0.439728,0.971626,0.060778,0.19606,0.143374,0.142738,0.116522,0.80394,0.029927,0.015591,0.052685,0.786372,1.038109,0.213628,0.8833,6.4882,6.7607,2.6949,6.1784,56.256,53.9889,59.0768,51.1681,0.4999,3.9207,4.0702,0.762,0.260329,-0.026166,0.286495,0.143212,0.403541,0.144476,0.126081,0.102925,0.19444,0.388998,0.335051,0.491179,3.064714,0.011733,0.427404,0.439137,0.0,0.01718,0.543683,0.783,0.6031,1.3361,2.3674,1.0401,2.3042,2.4432,10.7332,8.478,7.6047,5.3494,9.5882,6.4596,4.7051,1.5763,0.9483,0.091435,0.145794,0.138662,0.090213,0.036038,6202116022.1,0.112831,0.148177,735747293.0,,743600000.0,8.44,749000000.0,8.38,0.352601
fun_N8qwp9,com_Eg46z4,Home Depot Inc,354950.0,HD,2022-01-31,2022-10-30,,2022,Q3YTD,,0.053137,0.120238,41800000000.0,4.0899,14617616555.5,6684000000.0,7933616555.5,1.5876,874616555.5,40502000000.0,19287000000.0,2216000000.0,21503000000.0,2216000000.0,8163000000.0,10625000000.0,9401000000.0,42964000000.0,41740000000.0,40502000000.0,44262000000.0,1.2679,-5.9938,305518950000.0,346020950000.0,235.3767,,1.9424,17.8718,0.024611,0.055954,8.278,2.1999,12.7862,14.3506,19.0012,26.2018,30.0196,0.057022,0.058853,0.057347,0.050608,0.086921,-0.251382,7.682013,0.190341,-0.112349,-0.133861,-0.147295,-0.149123,-0.160396,-0.163277,-1.345485,0.044843,0.336031,0.158647,0.158647,0.113044,0.663969,0.162332,0.0,0.177385,0.7579,0.940167,0.2421,2.0987,43.301,4.5173,6.2697,8.114,8.4294,80.8011,44.9841,44.2463,31.9687,64.2508,60.4064,32.1572,0.491768,0.023454,0.468314,14.971407,15.463175,0.299717,0.332945,0.237241,0.176875,15.463175,0.443229,1.0031,4.522112,0.027654,0.943021,0.970675,0.0,0.0,0.029325,33.1002,1.4966,1.5424,2.3593,2.2241,2.2921,6.8214,16.5412,12.5365,14.6407,10.636,8.5943,6.6938,6.8041,1.3872,0.2551,0.051897,0.06755,0.059768,-0.161222,0.0,14617616555.5,0.120238,0.149154,1019186022.0,,1020000000.0,13.42,1023000000.0,13.38,
fun_RvkB5M,com_Eg46z4,Home Depot Inc,354950.0,HD,2021-11-01,2022-10-30,,2022,Q3TTM,,0.064943,0.115776,41800000000.0,4.0899,18210498785.1,6684000000.0,11526498785.099998,1.5876,1115498785.1,40502000000.0,24112000000.0,2950000000.0,27062000000.0,3045000000.0,8163000000.0,10625000000.0,9401000000.0,42964000000.0,41740000000.0,40502000000.0,44262000000.0,1.2679,-5.9938,305518950000.0,346020950000.0,235.3767,,1.9424,17.8718,0.024611,0.055954,8.278,2.1999,12.7862,14.3506,19.0012,26.2018,30.0196,0.078511,0.081353,0.075611,0.072594,0.108884,-0.108305,1.867733,0.190341,0.013218,0.014318,0.014858,0.015087,0.019656,-0.043459,-0.007264,0.044843,0.335137,0.153295,0.153295,0.108684,0.664863,0.166354,0.0,0.181841,0.755246,0.938744,0.244754,2.0987,43.301,4.5173,6.2697,8.114,8.4294,80.8011,44.9841,44.2463,31.9687,64.2508,60.315,32.1572,0.473517,0.029913,0.443604,14.181434,14.654951,0.299717,0.321714,0.22809,0.172051,14.654951,0.443229,1.0031,4.336946,0.027654,0.943021,0.970675,0.0,0.0,0.029325,33.1002,1.4966,1.5424,2.3593,2.2241,2.2921,7.0285,16.0,12.0839,13.9794,10.0634,8.7631,6.7425,7.6486,1.3872,0.2551,0.051897,0.06755,0.059768,0.012437,0.0,18210498785.1,0.115776,0.143905,1019186022.0,,1020000000.0,16.66,1023000000.0,16.6,13.170262
fun_dKp1bK,com_Eg46z4,Home Depot Inc,354950.0,HD,2022-08-01,2022-10-30,,2022,Q3,,0.055731,0.119515,41800000000.0,4.0899,4645797979.8,6684000000.0,-2038202020.2,1.5876,306797979.8,40502000000.0,6148000000.0,743000000.0,6891000000.0,769000000.0,8163000000.0,10625000000.0,9401000000.0,42964000000.0,41740000000.0,40502000000.0,44262000000.0,1.2679,-5.9938,305518950000.0,346020950000.0,235.3767,,1.9424,17.8718,0.024611,0.055954,8.278,2.1999,12.7862,14.3506,19.0012,26.2018,30.0196,0.058688,0.060915,0.061867,0.05086,0.081633,-0.174469,0.761219,0.190341,-0.112349,-0.133861,-0.147295,-0.149123,-0.160396,-0.163277,-1.345485,0.044843,0.340193,0.15816,0.15816,0.111623,0.659807,0.166392,0.0,0.182033,0.75566,0.933962,0.24434,2.0987,43.301,4.5173,6.2697,8.114,8.4294,80.8011,44.9841,44.2463,31.9687,64.2508,60.0078,32.1572,0.488811,0.008227,0.480584,15.363637,15.852447,0.299717,0.331923,0.234258,0.177274,15.852447,0.443229,1.0031,3.691808,0.027654,0.943021,0.970675,0.0,0.0,0.029325,33.1002,1.4966,1.5424,2.3593,2.2241,2.2921,6.2573,14.8862,11.2489,13.0242,9.3869,6.8741,5.0121,-4.9351,1.3872,0.2551,0.051897,0.06755,0.059768,-0.161222,0.0,4645797979.8,0.119515,0.147716,1019186022.0,,1020000000.0,4.25,1023000000.0,4.24,13.170262
fun_038722,com_Eg46z4,Home Depot Inc,354950.0,HD,2022-01-31,2022-07-31,,2022,Q2YTD,,0.051922,0.120577,40006000000.0,4.2137,9971685578.2,6329000000.0,3642685578.200001,1.5378,567685578.2,39769000000.0,13139000000.0,1473000000.0,14612000000.0,1447000000.0,5605000000.0,6864000000.0,5107000000.0,41028000000.0,39271000000.0,39769000000.0,41265000000.0,0.2306,-7.0192,306463907198.9,346232907198.9,1293.0967,,1.9741,18.1501,0.023747,0.055096,8.6545,2.2303,12.9772,14.5727,19.2997,25.0784,29.8198,0.056238,0.05789,0.055251,0.050492,0.089392,-0.277973,1.925852,0.187932,0.125527,0.195313,0.216057,0.210163,0.234719,-0.104513,0.455248,0.07926,0.334075,0.158875,0.158875,0.113712,0.665925,0.160423,0.0,0.1752,0.758938,0.94307,0.241062,2.1179,44.0582,4.5864,6.2099,7.597,8.2845,79.584,48.0454,39.8231,30.9527,63.5707,59.9516,165.7004,0.508074,0.015907,0.492167,15.23391,15.741983,0.315157,0.336489,0.240836,0.176687,15.741983,0.436423,1.139177,4.963372,0.042578,0.951678,0.994257,0.0,0.0,0.005743,173.1139,1.4906,1.4719,2.287,2.2168,2.189,6.4818,17.4489,13.2426,15.5272,11.321,9.5378,7.6162,4.8376,1.1835,0.1791,0.036106,0.044216,0.032898,0.222642,0.0,9971685578.2,0.120577,0.149831,1023726443.0,,1023000000.0,9.17,1025000000.0,9.14,
fun_Q8a0mK,com_Eg46z4,Home Depot Inc,354950.0,HD,2021-08-02,2022-07-31,,2022,Q2TTM,,0.074951,0.115563,40006000000.0,4.2137,17939840577.8,6329000000.0,11610840577.8,1.5378,1054840577.8,39769000000.0,23759000000.0,2921000000.0,26680000000.0,2971000000.0,5605000000.0,6864000000.0,5107000000.0,41028000000.0,39271000000.0,39769000000.0,41265000000.0,0.2306,-7.0192,306463907198.9,346232907198.9,1293.0967,,1.9741,18.1501,0.023747,0.055096,8.6545,2.2303,12.9772,14.5727,19.2997,25.0784,29.8198,0.108618,0.112573,0.104871,0.107867,0.144062,-0.010819,3.069632,0.187932,0.017527,0.023242,0.024625,0.0233,0.032995,-0.017367,0.016324,0.07926,0.335309,0.153048,0.153048,0.108768,0.664691,0.166621,0.0,0.182261,0.755076,0.941201,0.244924,2.1179,44.0582,4.5864,6.2099,7.597,8.2845,79.584,48.0454,39.8231,30.9527,63.5707,59.8328,165.7004,0.486947,0.029557,0.45739,14.157459,14.644406,0.315157,0.324147,0.230364,0.171864,14.644406,0.436423,1.139177,4.64692,0.042578,0.951678,0.994257,0.0,0.0,0.005743,173.1139,1.4906,1.4719,2.287,2.2168,2.189,6.944,16.5568,12.5016,14.4864,10.4312,9.6209,7.5505,8.0912,1.1835,0.1791,0.036106,0.044216,0.032898,0.022156,0.0,17939840577.8,0.115563,0.144049,1023726443.0,,1023000000.0,16.35,1025000000.0,16.28,
